seqID	BLAST_segment	HMMER_segment	GenBank_segment
HM123859	4	10	NULL
HM123862	10	10	NULL
HM123864	1	10	NULL
HM123865	1	10	NULL
HM123868	6	10	NULL
HM123869	2	10	NULL
HM123870	3	10	NULL
HM123871	10	10	NULL
HM126593	9	9	NULL
HM126594	8	9	NULL
HM126595	2	9	NULL
HM126596	9	9	NULL
HM126597	9	9	NULL
HM126598	9	9	NULL
HM126599	9	9	NULL
HM126600	8	9	NULL
HM126601	1	-	NULL
HM126602	4	4	NULL
HM126603	3	-	NULL
HM126604	4	-	NULL
HM126605	6	-	NULL
HM130921	9	9	NULL
HM130922	1	9	NULL
HM130925	6	9	NULL
HM130927	1	9	NULL
HM130928	9	9	NULL
HM130933	9	9	NULL
HM130936	8	9	NULL
HM130937	9	9	NULL
HM130941	4	9	NULL
HM130943	5	9	NULL
HM130944	2	9	NULL
HM130945	4	9	NULL
HM130946	4	9	NULL
HM130947	9	9	NULL
HM130948	8	9	NULL
HM130949	9	9	NULL
HM130950	8	9	NULL
HM130951	3	9	NULL
HM130952	4	9	NULL
HM130953	3	9	NULL
HM130955	4	9	NULL
HM130956	9	9	NULL
HM130958	9	9	NULL
HM130960	2	9	NULL
HM130961	9	9	NULL
HM130966	9	9	NULL
HM130967	6	9	NULL
HM130970	2	9	NULL
HM130972	9	9	NULL
HM130973	8	9	NULL
HM130977	8	9	NULL
HM130978	2	9	NULL
HM130979	1	9	NULL
HM130980	9	9	NULL
HM130981	9	9	NULL
HM130982	9	9	NULL
HM130983	8	-	NULL
HM130986	4	-	NULL
HM130987	4	-	NULL
HM130988	6	-	NULL
HM130990	6	-	NULL
HM130996	8	-	NULL
HM130999	3	-	NULL
HM131002	3	-	NULL
HM131003	1	-	NULL
HM131004	3	-	NULL
HM131005	4	-	NULL
HM131008	8	-	NULL
HM131009	1	-	NULL
HM131011	6	-	NULL
HM131012	4	-	NULL
HM131014	3	-	NULL
HM131018	8	-	NULL
HM131022	3	-	NULL
HM131027	4	-	NULL
HM131030	10	-	NULL
HM131032	11	-	NULL
HM131035	2	-	NULL
HM131036	8	-	NULL
HM131037	4	-	NULL
HM131038	6	-	NULL
HM131039	4	-	NULL
HM131044	8	-	NULL
HM131045	3	-	NULL
HM131047	4	-	NULL
HM131048	7	-	NULL
HM131050	4	-	NULL
HM131052	1	-	NULL
HM131053	7	-	NULL
HM131055	2	-	NULL
HM131056	4	-	NULL
HM131058	7	-	NULL
HM131060	6	-	NULL
HM136989	3	9	NULL
HM136990	8	9	NULL
HM136991	2	9	NULL
HM136993	9	9	NULL
HM136994	4	9	NULL
HM136995	9	9	NULL
HM136996	10	9	NULL
HM136997	4	-	NULL
HM136998	2	-	NULL
HM136999	4	4	NULL
HM137000	1	4	NULL
HM137001	7	4	NULL
HM137003	4	10	NULL
HM137004	10	10	NULL
HM137005	5	10	NULL
HM137006	1	10	NULL
HM137007	2	10	NULL
HM137009	6	10	NULL
HM137010	4	10	NULL
HM137011	2	10	NULL
HM137012	5	6	NULL
HM137013	11	6	NULL
HM137014	5	6	NULL
HM137015	8	6	NULL
HM137016	4	6	NULL
HM137017	6	6	NULL
HM137018	6	6	NULL
HM149304	3	4	NULL
HM149305	2	4	NULL
HM149306	3	4	NULL
HM149307	4	4	NULL
HM149308	3	4	NULL
HM149309	4	4	NULL
HM149310	5	6	NULL
HM149311	6	6	NULL
HM151901	8	-	4
HM151903	9	9	9
HM160096	9	9	NULL
HM176601	8	-	NULL
HM176602	7	-	NULL
HM176604	1	-	NULL
HM176605	11	-	NULL
HM191704	9	9	NULL
HM209030	3	4	NULL
HM209031	4	4	NULL
HM209032	5	4	NULL
HM209036	3	4	NULL
HM209037	1	4	NULL
HM209039	4	4	NULL
HM209041	3	4	NULL
HM209042	3	4	NULL
HM209043	7	4	NULL
HM209044	5	4	NULL
HM235505	9	9	9
HM235506	2	-	4
HM235508	6	6	6
HM235509	10	10	10
HM235510	9	9	9
HM235511	9	9	9
HM235512	5	9	9
HM244917	6	6	NULL
HM244924	1	6	NULL
HM244934	6	6	NULL
HM244999	3	10	NULL
HM245001	6	10	NULL
HM245003	2	10	NULL
HM245012	10	10	NULL
HM245016	7	10	NULL
HM245017	2	10	NULL
HM245018	1	10	NULL
HM245019	5	4	NULL
HM245020	3	4	NULL
HM245021	4	4	NULL
HM245024	7	4	NULL
HM245025	4	4	NULL
HM245026	3	4	NULL
HM245028	9	9	NULL
HM245029	9	9	NULL
HM245031	9	9	NULL
HM245032	2	9	NULL
HM245033	9	9	NULL
HM245034	9	9	NULL
HM245035	9	9	NULL
HM348716	2	-	NULL
HM348717	5	-	NULL
HM348718	5	-	NULL
HM348719	7	-	NULL
HM348720	8	8	NULL
HM348721	1	8	NULL
HM348722	9	8	NULL
HM348723	8	8	NULL
HM348724	5	7	NULL
HM348725	7	7	NULL
HM348726	6	7	NULL
HM348727	7	7	NULL
HM348728	1	11	NULL
HM348729	10	11	NULL
HM348730	5	11	NULL
HM348731	11	11	NULL
HM348732	2	1	NULL
HM348733	2	1	NULL
HM348734	1	1	NULL
HM348735	3	1	NULL
HM348737	1	2	NULL
HM348738	2	2	NULL
HM348739	2	2	NULL
HM348740	4	3	NULL
HM348741	3	3	NULL
HM348742	6	3	NULL
HM348743	1	3	NULL
HM348744	3	6	NULL
HM348745	4	6	NULL
HM348746	6	6	NULL
HM348747	10	6	NULL
HM355547	9	9	9
HM355548	9	9	NULL
HM363560	5	-	5
HM363561	8	8	8
HM363562	7	7	7
HM363563	10	10	10
HM363564	11	11	11
HM467803	4	4	NULL
HM467804	3	4	NULL
HM467805	1	4	NULL
HM467806	4	4	NULL
HM467807	1	4	NULL
HM467808	3	4	NULL
HM467916	11	11	11
HM467918	11	11	11
HM467920	7	11	11
HM467921	10	11	11
HM467922	1	1	1
HM467923	1	1	1
HM467924	1	1	1
HM467925	11	1	1
HM467926	1	1	1
HM467927	1	1	1
HM467928	3	2	2
HM467929	5	2	2
HM467930	1	2	2
HM467931	2	2	2
HM467932	2	2	2
HM467933	6	2	2
HM467934	3	3	3
HM467935	4	3	3
HM467936	4	3	3
HM467937	2	3	3
HM467938	3	3	3
HM467939	4	3	3
HM467940	6	4	8
HM467941	4	3	8
HM467942	4	3	8
HM467943	3	3	8
HM467944	4	4	8
HM467945	4	3	8
HM467946	6	6	6
HM467948	2	6	6
HM467949	6	6	6
HM467950	11	6	6
HM467951	6	6	6
HM467952	9	9	9
HM467953	7	9	9
HM467954	6	9	9
HM467955	9	9	9
HM467956	3	9	9
HM467957	8	9	9
HM467958	5	-	5
HM467959	1	-	5
HM467960	4	-	5
HM467961	5	5	5
HM467962	5	-	5
HM467963	7	5	5
HM467964	8	8	8
HM467965	8	8	8
HM467966	8	8	8
HM467968	9	8	8
HM467969	9	8	8
HM467970	7	7	7
HM467971	2	7	7
HM467972	4	7	7
HM467973	7	7	7
HM467974	6	7	7
HM467975	11	7	7
HM467976	3	10	10
HM467977	1	10	10
HM467978	2	10	10
HM467979	4	10	10
HM467980	10	10	10
HM467981	1	10	10
HM473152	9	9	NULL
HM473153	10	9	NULL
HM473154	8	9	NULL
HM473155	8	9	NULL
HM473157	9	9	NULL
HM473163	7	9	NULL
HM473164	6	9	NULL
HM473166	5	9	NULL
HM473170	3	9	NULL
HM473174	10	9	NULL
HM534672	1	1	1
HM534673	2	2	2
HM534674	3	3	3
HM534675	4	4	4
HM534676	5	-	5
HM534677	6	6	6
HM534678	7	7	7
HM534679	8	8	8
HM534680	8	9	9
HM534681	2	10	10
HM534682	11	11	11
HM560972	9	9	NULL
HM567170	2	9	9
HM591492	2	10	9
HM591493	1	10	10
HM591494	10	10	NULL
HM591495	6	9	9
HM591496	9	9	NULL
HM622124	6	-	NULL
HM622125	4	-	NULL
HM622126	6	-	NULL
HM622127	3	-	NULL
HM622128	8	-	NULL
HM622129	8	-	NULL
HM622131	2	-	NULL
HM622133	9	-	NULL
HM624047	6	4	NULL
HM624048	4	4	NULL
HM627542	1	1	NULL
HM627543	2	2	NULL
HM627544	3	3	NULL
HM627545	4	4	NULL
HM627546	6	6	NULL
HM627547	9	9	NULL
HM627548	5	5	NULL
HM627549	8	8	NULL
HM627550	7	7	NULL
HM627551	10	10	NULL
HM627552	11	11	NULL
HM627553	1	1	NULL
HM627554	2	2	NULL
HM627555	3	3	NULL
HM627556	4	4	NULL
HM627557	6	6	NULL
HM627558	9	9	NULL
HM627559	5	5	NULL
HM627560	8	8	NULL
HM627561	7	7	NULL
HM627562	10	10	NULL
HM627563	11	11	NULL
HM637920	5	-	NULL
HM637921	6	9	NULL
HM641692	9	9	NULL
HM641693	4	-	NULL
HM773579	1	1	1
HM773580	2	2	2
HM773581	3	3	3
HM773582	4	4	4
HM773583	5	-	5
HM773584	6	6	6
HM773585	7	7	7
HM773586	8	8	8
HM773587	9	9	9
HM773588	10	10	10
HM773589	11	11	11
HM773590	1	1	1
HM773591	2	2	2
HM773592	3	3	3
HM773593	4	4	4
HM773594	5	-	5
HM773595	6	6	6
HM773596	7	7	7
HM773597	8	8	8
HM773598	9	9	9
HM773599	10	10	10
HM773600	11	11	11
HM773601	1	1	1
HM773602	2	2	2
HM773603	3	3	3
HM773604	4	4	4
HM773605	5	-	5
HM773606	6	6	6
HM773607	7	7	7
HM773608	8	8	8
HM773609	9	9	9
HM773610	10	10	10
HM773611	11	11	11
HM773612	1	1	1
HM773613	2	2	2
HM773614	3	3	3
HM773615	4	4	4
HM773616	5	-	5
HM773617	6	6	6
HM773618	7	7	7
HM773619	8	8	8
HM773620	9	9	9
HM773621	10	10	10
HM773622	11	11	11
HM773623	1	1	1
HM773624	2	2	2
HM773625	3	3	3
HM773626	4	4	4
HM773627	5	-	5
HM773628	6	6	6
HM773629	7	7	7
HM773630	8	8	8
HM773631	9	9	9
HM773632	10	10	10
HM773633	11	11	11
HM773634	1	1	1
HM773635	2	2	2
HM773636	3	3	3
HM773637	4	4	4
HM773638	5	-	5
HM773639	6	6	6
HM773640	7	7	7
HM773641	8	8	8
HM773642	9	9	9
HM773643	10	10	10
HM773644	11	11	11
HM773645	1	1	1
HM773646	2	2	2
HM773647	3	3	3
HM773648	4	4	4
HM773649	5	-	5
HM773650	6	6	6
HM773651	7	7	7
HM773652	8	8	8
HM773653	9	9	9
HM773654	10	10	10
HM773655	11	11	11
HM773656	1	1	1
HM773657	2	2	2
HM773658	3	3	3
HM773659	4	4	4
HM773660	5	5	5
HM773661	6	6	6
HM773662	7	7	7
HM773663	8	8	8
HM773664	9	9	9
HM773665	10	10	10
HM773666	11	11	11
HM773667	1	1	1
HM773668	2	2	2
HM773669	3	3	3
HM773670	4	4	4
HM773671	5	-	5
HM773672	6	6	6
HM773673	7	7	7
HM773674	8	8	8
HM773675	9	9	9
HM773676	10	10	10
HM773677	11	11	11
HM773678	1	1	1
HM773679	2	2	2
HM773680	3	3	3
HM773681	4	4	4
HM773682	5	-	5
HM773683	6	6	6
HM773684	7	7	7
HM773685	8	8	8
HM773686	9	9	9
HM773687	10	10	10
HM773688	11	11	11
HM773689	1	1	1
HM773690	2	2	2
HM773691	3	3	3
HM773692	4	4	4
HM773693	5	-	5
HM773694	6	6	6
HM773695	7	7	7
HM773696	8	8	8
HM773697	9	9	9
HM773698	10	10	10
HM773699	11	11	11
HM773700	1	1	1
HM773701	2	2	2
HM773702	3	3	3
HM773703	4	4	4
HM773704	5	-	5
HM773705	6	6	6
HM773706	7	7	7
HM773707	8	8	8
HM773708	9	9	9
HM773709	10	10	10
HM773710	11	11	11
HM773711	1	1	1
HM773712	2	2	2
HM773713	3	3	3
HM773714	4	4	4
HM773715	5	-	5
HM773716	6	6	6
HM773717	7	7	7
HM773718	8	8	8
HM773719	9	9	9
HM773720	10	10	10
HM773721	11	11	11
HM773722	1	1	1
HM773723	2	2	2
HM773724	3	3	3
HM773725	4	4	4
HM773726	5	-	5
HM773727	6	6	6
HM773728	7	7	7
HM773729	8	8	8
HM773730	9	9	9
HM773731	10	10	10
HM773732	11	11	11
HM773733	1	1	1
HM773734	2	2	2
HM773735	3	3	3
HM773736	4	4	4
HM773737	5	5	5
HM773738	6	6	6
HM773739	7	7	7
HM773740	8	8	8
HM773741	9	9	9
HM773742	10	10	10
HM773743	11	11	11
HM773744	1	1	1
HM773745	2	2	2
HM773746	3	3	3
HM773747	4	4	4
HM773748	5	-	5
HM773749	6	6	6
HM773750	7	7	7
HM773751	8	8	8
HM773752	9	9	9
HM773753	10	10	10
HM773754	11	11	11
HM773755	1	1	1
HM773756	2	2	2
HM773757	3	3	3
HM773758	4	4	4
HM773759	5	-	5
HM773760	6	6	6
HM773761	7	7	7
HM773762	8	8	8
HM773763	9	9	9
HM773764	10	10	10
HM773765	11	11	11
HM773766	1	1	1
HM773767	2	2	2
HM773768	3	3	3
HM773769	4	3	4
HM773770	5	-	5
HM773771	6	6	6
HM773772	7	7	7
HM773773	8	8	8
HM773774	9	9	9
HM773775	10	10	10
HM773776	11	11	11
HM773777	1	1	1
HM773778	2	2	2
HM773779	3	3	3
HM773780	4	3	4
HM773781	5	-	5
HM773782	6	6	6
HM773783	7	7	7
HM773784	8	8	8
HM773785	9	9	9
HM773786	10	10	10
HM773787	11	11	11
HM773788	1	1	1
HM773789	2	2	2
HM773790	3	3	3
HM773791	4	3	4
HM773792	5	-	5
HM773793	6	6	6
HM773794	7	7	7
HM773795	8	8	8
HM773796	9	9	9
HM773797	10	10	10
HM773798	11	11	11
HM773799	1	1	1
HM773800	2	2	2
HM773801	3	3	3
HM773802	4	3	4
HM773803	5	-	5
HM773804	6	6	6
HM773805	7	7	7
HM773806	8	8	8
HM773807	9	9	9
HM773808	10	10	10
HM773809	11	11	11
HM773810	1	1	1
HM773811	2	2	2
HM773812	3	3	3
HM773813	4	3	4
HM773814	5	-	5
HM773815	6	6	6
HM773816	7	7	7
HM773817	8	8	8
HM773818	9	9	9
HM773819	10	10	10
HM773820	11	11	11
HM773821	1	1	1
HM773822	2	2	2
HM773823	3	3	3
HM773824	4	4	4
HM773825	5	-	5
HM773826	6	6	6
HM773827	7	7	7
HM773828	8	8	8
HM773829	9	9	9
HM773830	10	10	10
HM773831	11	11	11
HM773832	1	1	1
HM773833	2	2	2
HM773834	3	3	3
HM773835	4	4	4
HM773836	5	-	5
HM773837	6	6	6
HM773838	7	7	7
HM773839	8	8	8
HM773840	9	9	9
HM773841	10	10	10
HM773842	11	11	11
HM773843	1	1	1
HM773844	2	2	2
HM773845	3	3	3
HM773846	4	4	4
HM773847	5	-	5
HM773848	6	6	6
HM773849	7	7	7
HM773850	8	8	8
HM773851	9	9	9
HM773852	10	10	10
HM773853	11	11	11
HM773854	1	1	1
HM773855	2	2	2
HM773856	3	3	3
HM773857	4	4	4
HM773858	5	-	5
HM773859	6	6	6
HM773860	7	7	7
HM773861	8	8	8
HM773862	9	9	9
HM773863	10	10	10
HM773864	11	11	11
HM773865	1	1	1
HM773866	2	2	2
HM773867	3	3	3
HM773868	4	4	4
HM773869	5	-	5
HM773870	6	6	6
HM773871	7	7	7
HM773872	8	8	8
HM773873	9	9	9
HM773874	10	10	10
HM773875	11	11	11
HM773876	1	1	1
HM773877	2	2	2
HM773878	3	3	3
HM773879	4	3	4
HM773880	5	-	5
HM773881	6	6	6
HM773882	7	7	7
HM773883	8	8	8
HM773884	9	9	9
HM773885	10	10	10
HM773886	11	11	11
HM773887	1	1	1
HM773888	2	2	2
HM773889	3	3	3
HM773890	4	4	4
HM773891	5	-	5
HM773892	6	6	6
HM773893	7	7	7
HM773894	8	8	8
HM773895	9	9	9
HM773896	10	10	10
HM773897	11	11	11
HM773898	1	1	1
HM773899	2	2	2
HM773900	3	3	3
HM773901	4	4	4
HM773902	5	-	5
HM773903	6	6	6
HM773904	7	7	7
HM773905	8	8	8
HM773906	9	9	9
HM773907	10	10	10
HM773908	11	11	11
HM773909	1	1	1
HM773910	2	2	2
HM773911	3	3	3
HM773912	4	4	4
HM773913	5	-	5
HM773914	6	6	6
HM773915	7	7	7
HM773916	8	8	8
HM773917	9	9	9
HM773918	10	10	10
HM773919	11	11	11
HM773920	1	1	1
HM773921	2	2	2
HM773922	3	3	3
HM773923	4	3	4
HM773924	5	-	5
HM773925	6	6	6
HM773926	7	7	7
HM773927	8	8	8
HM773928	9	9	9
HM773929	10	10	10
HM773930	11	11	11
HM773931	1	1	1
HM773932	2	2	2
HM773933	3	3	3
HM773934	4	3	4
HM773935	5	-	5
HM773936	6	6	6
HM773937	7	7	7
HM773938	8	8	8
HM773939	9	9	9
HM773940	10	10	10
HM773941	11	11	11
HM773942	1	1	1
HM773943	2	2	2
HM773944	3	3	3
HM773945	4	3	4
HM773946	5	-	5
HM773947	6	6	6
HM773948	7	7	7
HM773949	8	8	8
HM773950	9	9	9
HM773951	10	10	10
HM773952	11	11	11
HM773953	1	1	1
HM773954	2	2	2
HM773955	3	3	3
HM773956	4	4	4
HM773957	5	-	5
HM773958	6	6	6
HM773959	7	7	7
HM773960	8	8	8
HM773961	8	9	9
HM773962	10	10	10
HM773963	11	11	11
HM800948	9	9	NULL
HM851183	9	9	NULL
HM853824	5	5	NULL
HM855236	9	9	NULL
HM855238	4	9	NULL
HM855239	9	9	NULL
HM855240	9	9	NULL
HM988959	1	2	NULL
HM988960	2	2	NULL
HM988961	2	2	NULL
HM988962	4	3	NULL
HM988963	3	3	NULL
HM988964	4	3	NULL
HM988965	1	1	NULL
HM988966	1	1	NULL
HM988967	1	1	NULL
HM988968	4	4	NULL
HM988969	4	4	NULL
HM988970	3	4	NULL
HM988971	5	-	NULL
HM988972	6	6	NULL
HM988973	5	6	NULL
HM988974	6	6	NULL
HM998612	8	9	NULL
HM998613	9	9	NULL
HQ015464	5	6	6
HQ015465	10	6	6
HQ015466	6	6	6
HQ015470	6	6	6
HQ018933	11	9	NULL
HQ018934	9	9	NULL
HQ025973	1	1	NULL
HQ025974	1	1	NULL
HQ025976	2	2	NULL
HQ025977	3	3	NULL
HQ025978	3	3	NULL
HQ025979	2	-	NULL
HQ025980	5	-	NULL
HQ025982	8	8	NULL
HQ025984	7	7	NULL
HQ025985	11	11	NULL
HQ025986	11	11	NULL
HQ127388	7	5	NULL
HQ127389	5	-	NULL
HQ127390	8	8	NULL
HQ127391	9	8	NULL
HQ127394	8	8	NULL
HQ127395	8	8	NULL
HQ127400	7	7	NULL
HQ127401	7	7	NULL
HQ127406	11	10	NULL
HQ127407	10	10	NULL
HQ127412	6	11	NULL
HQ127413	11	11	NULL
HQ127416	1	1	NULL
HQ127419	1	1	NULL
HQ127423	6	2	NULL
HQ127424	2	2	NULL
HQ127425	2	2	NULL
HQ127426	3	3	NULL
HQ127430	3	3	NULL
HQ127431	3	3	NULL
HQ127433	4	4	NULL
HQ127436	1	4	NULL
HQ127437	4	4	NULL
HQ127442	6	6	NULL
HQ127443	5	6	NULL
HQ127446	9	9	NULL
HQ127447	9	9	NULL
HQ127452	9	9	NULL
HQ157344	2	10	10
HQ157345	10	10	10
HQ157346	4	10	10
HQ157347	11	10	10
HQ157348	5	10	10
HQ157349	3	10	10
HQ171910	10	10	10
HQ171911	6	6	6
HQ171913	5	6	6
HQ174462	6	-	4
HQ174463	4	-	4
HQ184434	9	9	NULL
HQ185629	1	1	NULL
HQ185630	2	2	NULL
HQ185631	4	4	NULL
HQ185632	1	1	NULL
HQ185633	2	2	NULL
HQ185634	4	4	NULL
HQ185635	3	3	NULL
HQ185636	5	5	NULL
HQ185637	8	8	NULL
HQ185638	7	7	NULL
HQ185639	9	9	NULL
HQ185640	6	6	NULL
HQ185641	11	11	NULL
HQ185642	10	10	NULL
HQ185643	1	1	NULL
HQ185644	2	2	NULL
HQ185645	4	4	NULL
HQ185646	3	3	NULL
HQ185647	7	7	NULL
HQ185648	9	9	NULL
HQ185649	6	6	NULL
HQ185650	11	11	NULL
HQ185651	10	10	NULL
HQ185652	1	1	NULL
HQ185653	2	2	NULL
HQ185654	4	4	NULL
HQ185655	3	3	NULL
HQ185656	5	5	NULL
HQ185657	8	8	NULL
HQ185658	7	7	NULL
HQ185659	9	9	NULL
HQ185660	6	6	NULL
HQ185661	11	11	NULL
HQ185662	10	10	NULL
HQ185663	1	1	NULL
HQ185664	2	2	NULL
HQ185665	4	4	NULL
HQ185666	3	3	NULL
HQ185667	5	5	NULL
HQ185668	7	7	NULL
HQ185669	9	9	NULL
HQ185670	6	6	NULL
HQ185671	11	11	NULL
HQ185672	10	10	NULL
HQ185673	1	1	NULL
HQ185674	2	2	NULL
HQ185675	4	4	NULL
HQ185676	3	3	NULL
HQ185677	5	5	NULL
HQ185678	8	8	NULL
HQ185679	7	7	NULL
HQ185680	9	9	NULL
HQ185681	6	6	NULL
HQ185682	11	11	NULL
HQ185683	10	10	NULL
HQ186289	4	-	5
HQ186290	5	5	5
HQ198807	9	9	NULL
HQ199896	6	6	NULL
HQ199897	9	9	NULL
HQ228551	3	9	9
HQ228554	3	9	9
HQ228556	4	-	9
HQ228557	6	9	9
HQ228558	10	9	9
HQ230026	10	9	NULL
HQ230028	8	9	NULL
HQ230030	9	9	NULL
HQ230031	9	9	NULL
HQ230032	9	9	NULL
HQ230033	9	9	NULL
HQ230036	8	9	NULL
HQ230038	9	9	NULL
HQ230039	2	4	NULL
HQ230040	5	4	NULL
HQ230041	4	4	NULL
HQ230042	3	4	NULL
HQ230043	3	4	NULL
HQ260459	2	4	NULL
HQ260461	1	4	NULL
HQ260464	9	4	NULL
HQ260465	3	4	NULL
HQ260470	3	4	NULL
HQ260472	5	4	NULL
HQ260474	7	4	NULL
HQ260476	6	4	NULL
HQ260477	1	-	NULL
HQ260478	4	4	NULL
HQ260480	7	4	NULL
HQ260484	2	-	NULL
HQ260487	4	4	NULL
HQ260488	7	4	NULL
HQ260489	1	4	NULL
HQ260491	1	-	NULL
HQ260492	3	-	NULL
HQ260495	6	4	NULL
HQ260496	7	4	NULL
HQ260497	3	4	NULL
HQ260498	7	4	NULL
HQ260501	3	4	NULL
HQ260502	1	4	NULL
HQ260503	3	-	NULL
HQ260504	4	4	NULL
HQ260505	5	4	NULL
HQ260508	3	4	NULL
HQ260511	3	4	NULL
HQ260512	4	4	NULL
HQ260513	1	4	NULL
HQ260514	6	4	NULL
HQ260515	6	4	NULL
HQ260517	4	4	NULL
HQ260522	6	4	NULL
HQ260524	1	4	NULL
HQ260525	10	4	NULL
HQ260527	8	4	NULL
HQ260528	2	4	NULL
HQ260530	3	4	NULL
HQ260532	3	4	NULL
HQ260535	5	4	NULL
HQ260537	1	4	NULL
HQ260541	5	4	NULL
HQ260542	4	4	NULL
HQ260543	2	4	NULL
HQ260546	1	4	NULL
HQ260549	2	4	NULL
HQ260550	5	4	NULL
HQ260551	1	4	NULL
HQ260552	2	4	NULL
HQ260555	3	4	NULL
HQ260558	10	4	NULL
HQ260562	5	4	NULL
HQ260567	3	4	NULL
HQ260568	5	4	NULL
HQ260571	11	4	NULL
HQ260574	3	4	NULL
HQ260576	2	4	NULL
HQ260577	3	4	NULL
HQ268742	1	6	NULL
HQ268745	7	6	NULL
HQ268746	6	6	NULL
HQ268747	7	6	NULL
HQ268749	4	6	NULL
HQ268753	7	6	NULL
HQ268758	5	6	NULL
HQ268766	11	6	NULL
HQ268769	7	6	NULL
HQ268770	6	6	NULL
HQ268794	8	8	NULL
HQ268803	3	8	NULL
HQ268804	2	8	NULL
HQ268828	11	9	NULL
HQ268829	2	9	NULL
HQ268830	9	9	NULL
HQ268831	2	9	NULL
HQ268833	8	9	NULL
HQ268835	3	9	NULL
HQ268836	9	9	NULL
HQ268837	1	10	NULL
HQ268840	3	10	NULL
HQ268841	10	10	NULL
HQ268843	11	11	NULL
HQ268845	10	11	NULL
HQ268846	11	11	NULL
HQ268848	1	4	NULL
HQ268849	3	4	NULL
HQ268850	3	4	NULL
HQ268851	9	4	NULL
HQ268852	2	4	NULL
HQ268853	7	4	NULL
HQ268854	4	4	NULL
HQ268856	4	4	NULL
HQ268857	3	4	NULL
HQ268858	6	6	NULL
HQ268859	6	6	NULL
HQ315854	9	9	NULL
HQ315855	9	9	NULL
HQ315856	9	9	NULL
HQ323753	5	5	NULL
HQ323754	8	8	NULL
HQ343341	3	8	NULL
HQ343343	1	8	NULL
HQ343344	8	8	NULL
HQ343345	2	8	NULL
HQ343346	8	8	NULL
HQ343347	8	8	NULL
HQ343348	1	8	NULL
HQ343349	8	8	NULL
HQ343351	9	8	NULL
HQ343352	1	8	NULL
HQ343353	2	8	NULL
HQ343354	6	8	NULL
HQ343355	9	8	NULL
HQ343356	2	8	NULL
HQ343357	8	8	NULL
HQ343358	9	8	NULL
HQ343360	8	8	NULL
HQ343361	8	8	NULL
HQ343362	8	8	NULL
HQ343363	10	8	NULL
HQ343364	2	8	NULL
HQ343365	3	8	NULL
HQ343368	8	8	NULL
HQ343369	9	8	NULL
HQ343372	8	8	NULL
HQ343373	8	8	NULL
HQ343374	7	8	NULL
HQ343376	7	8	NULL
HQ343378	3	8	NULL
HQ343379	9	8	NULL
HQ343380	9	8	NULL
HQ343381	2	8	NULL
HQ343382	8	8	NULL
HQ343383	8	8	NULL
HQ388407	4	4	NULL
HQ388408	5	-	NULL
HQ388409	2	-	NULL
HQ388410	4	-	NULL
HQ388411	9	9	NULL
HQ388412	9	9	NULL
HQ388414	9	9	NULL
HQ391992	1	1	1
HQ391993	8	8	8
HQ391994	11	11	11
HQ391995	10	10	10
HQ391996	6	6	6
HQ391997	4	3	4
HQ391998	3	3	3
HQ391999	2	2	2
HQ392000	7	7	7
HQ392001	5	-	5
HQ392002	9	9	9
HQ392003	1	1	1
HQ392004	8	8	8
HQ392005	11	11	11
HQ392006	10	10	10
HQ392007	6	6	6
HQ392008	3	3	3
HQ392009	9	9	9
HQ392010	7	7	7
HQ392011	4	4	4
HQ392012	2	2	2
HQ392013	5	-	5
HQ392014	8	8	8
HQ392015	11	11	11
HQ392016	10	10	10
HQ392017	6	6	6
HQ392018	4	4	4
HQ392019	3	3	3
HQ392020	2	2	2
HQ392021	1	1	1
HQ392022	9	9	9
HQ392023	4	7	7
HQ392024	5	-	5
HQ392025	8	8	8
HQ392026	11	11	11
HQ392027	10	10	10
HQ392028	7	7	7
HQ392029	6	6	6
HQ392030	4	4	4
HQ392031	1	1	1
HQ392032	2	2	2
HQ392033	5	-	5
HQ392034	9	9	9
HQ392035	3	3	3
HQ392036	8	8	8
HQ392037	5	3	5
HQ392038	11	11	11
HQ392039	10	10	10
HQ392040	8	9	9
HQ392041	6	6	6
HQ392042	4	4	4
HQ392043	3	3	3
HQ392044	1	1	1
HQ392045	7	7	7
HQ392046	2	2	2
HQ392047	8	8	8
HQ392048	5	-	5
HQ392049	11	11	11
HQ392050	10	10	10
HQ392051	9	9	9
HQ392052	6	6	6
HQ392053	3	3	3
HQ392054	2	2	2
HQ392055	1	1	1
HQ392056	6	7	7
HQ392057	4	3	4
HQ392058	9	9	9
HQ392059	6	6	6
HQ392060	7	7	7
HQ392061	8	8	8
HQ392062	1	1	1
HQ392063	5	3	5
HQ392064	3	3	3
HQ392065	11	11	11
HQ392066	2	2	2
HQ392067	4	4	4
HQ392068	4	10	10
HQ392069	1	1	1
HQ392070	8	8	8
HQ392071	5	-	5
HQ392072	11	11	11
HQ392073	10	10	10
HQ392074	9	9	9
HQ392075	7	7	7
HQ392076	6	6	6
HQ392077	4	3	4
HQ392078	3	3	3
HQ392079	2	2	2
HQ392080	8	8	8
HQ392081	11	11	11
HQ392082	10	10	10
HQ392083	6	6	6
HQ392084	4	4	4
HQ392085	2	2	2
HQ392086	1	1	1
HQ392087	5	-	5
HQ392088	9	9	9
HQ392089	7	7	7
HQ392090	3	3	3
HQ392091	8	8	8
HQ392092	11	11	11
HQ392093	10	10	10
HQ392094	6	6	6
HQ392095	1	1	1
